id,CueIndex
1,VO_CHR_EVENTSTORY_20401_03_0003
2,VO_CHR_EVENTSTORY_20401_03_0004
3,VO_CHR_EVENTSTORY_20401_03_0005
4,VO_CHR_EVENTSTORY_20401_03_0007
5,VO_CHR_EVENTSTORY_20401_03_0010
6,VO_CHR_EVENTSTORY_20401_03_0011
7,VO_CHR_EVENTSTORY_20401_03_0013
8,VO_CHR_EVENTSTORY_20401_03_0014
9,VO_CHR_EVENTSTORY_20401_03_0016
10,VO_CHR_EVENTSTORY_20401_03_0020
11,VO_CHR_EVENTSTORY_20401_03_0024
12,VO_CHR_EVENTSTORY_20401_03_0027
13,VO_CHR_EVENTSTORY_20401_03_0028
14,VO_CHR_EVENTSTORY_20401_03_0031
15,VO_CHR_EVENTSTORY_20401_03_0035
16,VO_CHR_EVENTSTORY_20401_03_0039
17,VO_CHR_EVENTSTORY_20401_03_0040
18,VO_CHR_EVENTSTORY_20401_03_0041
19,VO_CHR_EVENTSTORY_20401_03_0044
