id,CueIndex
1,VO_CHR_120118_STORY_0001
2,VO_CHR_120118_STORY_0002
3,VO_CHR_120118_STORY_0003
4,VO_CHR_120118_STORY_0004
5,VO_CHR_120118_STORY_0005
6,VO_CHR_120118_STORY_0006
7,VO_CHR_120118_STORY_0007
8,VO_CHR_120118_STORY_0008
9,VO_CHR_120118_STORY_0009
10,VO_CHR_120118_STORY_0010
11,VO_CHR_120118_STORY_0011
12,VO_CHR_120118_STORY_0012
13,VO_CHR_120118_STORY_0013
14,VO_CHR_120118_STORY_0014
15,VO_CHR_120118_STORY_0015
16,VO_CHR_120118_STORY_0016
17,VO_CHR_120118_STORY_0017
18,VO_CHR_120118_STORY_0018
19,VO_CHR_120118_STORY_0019
20,VO_CHR_120118_STORY_0020
21,VO_CHR_120118_STORY_0021
22,VO_CHR_120118_STORY_0022
23,VO_CHR_120118_STORY_0023
24,VO_CHR_120118_STORY_0024
25,VO_CHR_120118_STORY_0025
26,VO_CHR_120118_STORY_0026
27,VO_CHR_120118_STORY_0027
28,VO_CHR_120118_STORY_0028
29,VO_CHR_120118_STORY_0029
30,VO_CHR_120118_STORY_0030
31,VO_CHR_120118_STORY_0031
32,VO_CHR_120118_STORY_0032
33,VO_CHR_120118_STORY_0033
34,VO_CHR_120118_STORY_0034
35,VO_CHR_120118_STORY_0035
36,VO_CHR_120118_STORY_0036
37,VO_CHR_120118_STORY_0037
38,VO_CHR_120118_STORY_0038
39,VO_CHR_120118_STORY_0039
40,VO_CHR_120118_STORY_0040
41,VO_CHR_120118_STORY_0041
42,VO_CHR_120118_STORY_0042
43,VO_CHR_120118_STORY_0043
44,VO_CHR_120118_STORY_0044
45,VO_CHR_120118_STORY_0045
46,VO_CHR_120118_STORY_0046
47,VO_CHR_120118_STORY_0047
48,VO_CHR_120118_STORY_0048
49,VO_CHR_120118_STORY_0049
50,VO_CHR_120118_STORY_0050
51,VO_CHR_120118_STORY_0051
52,VO_CHR_120118_STORY_0052
53,VO_CHR_120118_STORY_0053
54,VO_CHR_120118_STORY_0054
55,VO_CHR_120118_STORY_0055
56,VO_CHR_120118_STORY_0056
57,VO_CHR_120118_STORY_0057
58,VO_CHR_120118_STORY_0058
59,VO_CHR_120118_STORY_0059
