id,CueIndex
1,VO_CHR_MAINSTORY_22_09_0001
2,VO_CHR_MAINSTORY_22_09_0003
3,VO_CHR_MAINSTORY_22_09_0004
4,VO_CHR_MAINSTORY_22_09_0005
5,VO_CHR_MAINSTORY_22_09_0006
6,VO_CHR_MAINSTORY_22_09_0007
7,VO_CHR_MAINSTORY_22_09_0008
8,VO_CHR_MAINSTORY_22_09_0009
9,VO_CHR_MAINSTORY_22_09_0010
10,VO_CHR_MAINSTORY_22_09_0011
11,VO_CHR_MAINSTORY_22_09_0012
12,VO_CHR_MAINSTORY_22_09_0013
13,VO_CHR_MAINSTORY_22_09_0014
14,VO_CHR_MAINSTORY_22_09_0015
15,VO_CHR_MAINSTORY_22_09_0016
16,VO_CHR_MAINSTORY_22_09_0017
17,VO_CHR_MAINSTORY_22_09_0018
18,VO_CHR_MAINSTORY_22_09_0019
19,VO_CHR_MAINSTORY_22_09_0020
20,VO_CHR_MAINSTORY_22_09_0021
21,VO_CHR_MAINSTORY_22_09_0022
22,VO_CHR_MAINSTORY_22_09_0023
23,VO_CHR_MAINSTORY_22_09_0024
24,VO_CHR_MAINSTORY_22_09_0025
25,VO_CHR_MAINSTORY_22_09_0026
26,VO_CHR_MAINSTORY_22_09_0027
27,VO_CHR_MAINSTORY_22_09_0028
28,VO_CHR_MAINSTORY_22_09_0029
29,VO_CHR_MAINSTORY_22_09_0030
30,VO_CHR_MAINSTORY_22_09_0031
31,VO_CHR_MAINSTORY_22_09_0032
32,VO_CHR_MAINSTORY_22_09_0033
33,VO_CHR_MAINSTORY_22_09_0034
34,VO_CHR_MAINSTORY_22_09_0035
35,VO_CHR_MAINSTORY_22_09_0036
36,VO_CHR_MAINSTORY_22_09_0037
37,VO_CHR_MAINSTORY_22_09_0038
38,VO_CHR_MAINSTORY_22_09_0039
39,VO_CHR_MAINSTORY_22_09_0040
40,VO_CHR_MAINSTORY_22_09_0041
41,VO_CHR_MAINSTORY_22_09_0042
42,VO_CHR_MAINSTORY_22_09_0043
43,VO_CHR_MAINSTORY_22_09_0044
44,VO_CHR_MAINSTORY_22_09_0045
45,VO_CHR_MAINSTORY_22_09_0046
46,VO_CHR_MAINSTORY_22_09_0047
47,VO_CHR_MAINSTORY_22_09_0048
48,VO_CHR_MAINSTORY_22_09_0049
49,VO_CHR_MAINSTORY_22_09_0050
50,VO_CHR_MAINSTORY_22_09_0051
51,VO_CHR_MAINSTORY_22_09_0052
52,VO_CHR_MAINSTORY_22_09_0053
53,VO_CHR_MAINSTORY_22_09_0054
54,VO_CHR_MAINSTORY_22_09_0055
55,VO_CHR_MAINSTORY_22_09_0056
56,VO_CHR_MAINSTORY_22_09_0057
57,VO_CHR_MAINSTORY_22_09_0058
58,VO_CHR_MAINSTORY_22_09_0059
59,VO_CHR_MAINSTORY_22_09_0060
60,VO_CHR_MAINSTORY_22_09_0061
61,VO_CHR_MAINSTORY_22_09_0062
62,VO_CHR_MAINSTORY_22_09_0063
63,VO_CHR_MAINSTORY_22_09_0064
64,VO_CHR_MAINSTORY_22_09_0065
65,VO_CHR_MAINSTORY_22_09_0066
66,VO_CHR_MAINSTORY_22_09_0067
67,VO_CHR_MAINSTORY_22_09_0068
68,VO_CHR_MAINSTORY_22_09_0069
69,VO_CHR_MAINSTORY_22_09_0070
