id,CueIndex
1,VO_CHR_KNIGHTSSTORY_110043_01_02_0002
2,VO_CHR_KNIGHTSSTORY_110043_01_02_0003
3,VO_CHR_KNIGHTSSTORY_110043_01_02_0004
4,VO_CHR_KNIGHTSSTORY_110043_01_02_0006
5,VO_CHR_KNIGHTSSTORY_110043_01_02_0007
6,VO_CHR_KNIGHTSSTORY_110043_01_02_0008
7,VO_CHR_KNIGHTSSTORY_110043_01_02_0009
8,VO_CHR_KNIGHTSSTORY_110043_01_02_0010
9,VO_CHR_KNIGHTSSTORY_110043_01_02_0011
10,VO_CHR_KNIGHTSSTORY_110043_01_02_0012
11,VO_CHR_KNIGHTSSTORY_110043_01_02_0013
12,VO_CHR_KNIGHTSSTORY_110043_01_02_0014
13,VO_CHR_KNIGHTSSTORY_110043_01_02_0015
14,VO_CHR_KNIGHTSSTORY_110043_01_02_0016
15,VO_CHR_KNIGHTSSTORY_110043_01_02_0017
16,VO_CHR_KNIGHTSSTORY_110043_01_02_0018
17,VO_CHR_KNIGHTSSTORY_110043_01_02_0019
18,VO_CHR_KNIGHTSSTORY_110043_01_02_0020
19,VO_CHR_KNIGHTSSTORY_110043_01_02_0021
20,VO_CHR_KNIGHTSSTORY_110043_01_02_0022
21,VO_CHR_KNIGHTSSTORY_110043_01_02_0023
22,VO_CHR_KNIGHTSSTORY_110043_01_02_0024
23,VO_CHR_KNIGHTSSTORY_110043_01_02_0025
24,VO_CHR_KNIGHTSSTORY_110043_01_02_0026
25,VO_CHR_KNIGHTSSTORY_110043_01_02_0027
