id,CueIndex
1,VO_CHR_110380_STORY_0001
2,VO_CHR_110380_STORY_0002
3,VO_CHR_110380_STORY_0003
4,VO_CHR_110380_STORY_0004
5,VO_CHR_110380_STORY_0005
6,VO_CHR_110380_STORY_0006
7,VO_CHR_110380_STORY_0007
8,VO_CHR_110380_STORY_0008
9,VO_CHR_110380_STORY_0009
10,VO_CHR_110380_STORY_0010
11,VO_CHR_110380_STORY_0011
12,VO_CHR_110380_STORY_0012
13,VO_CHR_110380_STORY_0013
14,VO_CHR_110380_STORY_0014
15,VO_CHR_110380_STORY_0015
16,VO_CHR_110380_STORY_0016
17,VO_CHR_110380_STORY_0017
18,VO_CHR_110380_STORY_0018
19,VO_CHR_110380_STORY_0019
20,VO_CHR_110380_STORY_0020
21,VO_CHR_110380_STORY_0021
22,VO_CHR_110380_STORY_0022
23,VO_CHR_110380_STORY_0026
24,VO_CHR_110380_STORY_0027
25,VO_CHR_110380_STORY_0028
26,VO_CHR_110380_STORY_0029
27,VO_CHR_110380_STORY_0030
28,VO_CHR_110380_STORY_0031
29,VO_CHR_110380_STORY_0032
30,VO_CHR_110380_STORY_0033
31,VO_CHR_110380_STORY_0034
32,VO_CHR_110380_STORY_0035
33,VO_CHR_110380_STORY_0036
34,VO_CHR_110380_STORY_0037
35,VO_CHR_110380_STORY_0038
36,VO_CHR_110380_STORY_0039
37,VO_CHR_110380_STORY_0040
38,VO_CHR_110380_STORY_0041
39,VO_CHR_110380_STORY_0042
40,VO_CHR_110380_STORY_0043
41,VO_CHR_110380_STORY_0044
42,VO_CHR_110380_STORY_0045
43,VO_CHR_110380_STORY_0046
44,VO_CHR_110380_STORY_0047
45,VO_CHR_110380_STORY_0048
46,VO_CHR_110380_STORY_0049
47,VO_CHR_110380_STORY_0050
48,VO_CHR_110380_STORY_0051
49,VO_CHR_110380_STORY_0052
50,VO_CHR_110380_STORY_0053
51,VO_CHR_110380_STORY_0054
52,VO_CHR_110380_STORY_0055
53,VO_CHR_110380_STORY_0056
54,VO_CHR_110380_STORY_0057
55,VO_CHR_110380_STORY_0058
56,VO_CHR_110380_STORY_0059
57,VO_CHR_110380_STORY_0060
58,VO_CHR_110380_STORY_0061
59,VO_CHR_110380_STORY_0062
60,VO_CHR_110380_STORY_0063
61,VO_CHR_110380_STORY_0064
62,VO_CHR_110380_STORY_0065
63,VO_CHR_110380_STORY_0066
64,VO_CHR_110380_STORY_0067
65,VO_CHR_110380_STORY_0068
66,VO_CHR_110380_STORY_0069
67,VO_CHR_110380_STORY_0070
68,VO_CHR_110380_STORY_0071
69,VO_CHR_110380_STORY_0072
70,VO_CHR_110380_STORY_0073
71,VO_CHR_110380_STORY_0074
72,VO_CHR_110380_STORY_0075
73,VO_CHR_110380_STORY_0076
74,VO_CHR_110380_STORY_0077
75,VO_CHR_110380_STORY_0078
76,VO_CHR_110380_STORY_0079
77,VO_CHR_110380_STORY_0080
78,VO_CHR_110380_STORY_0081
79,VO_CHR_110380_STORY_0082
80,VO_CHR_110380_STORY_0083
81,VO_CHR_110380_STORY_0084
82,VO_CHR_110380_STORY_0085
83,VO_CHR_110380_STORY_0086
