id,CueIndex
1,VO_CHR_MAINSTORY_26_15_0001
2,VO_CHR_MAINSTORY_26_15_0002
3,VO_CHR_MAINSTORY_26_15_0003
4,VO_CHR_MAINSTORY_26_15_0004
5,VO_CHR_MAINSTORY_26_15_0005
6,VO_CHR_MAINSTORY_26_15_0006
7,VO_CHR_MAINSTORY_26_15_0007
8,VO_CHR_MAINSTORY_26_15_0008
9,VO_CHR_MAINSTORY_26_15_0009
10,VO_CHR_MAINSTORY_26_15_0010
11,VO_CHR_MAINSTORY_26_15_0011
12,VO_CHR_MAINSTORY_26_15_0012
13,VO_CHR_MAINSTORY_26_15_0013
14,VO_CHR_MAINSTORY_26_15_0014
15,VO_CHR_MAINSTORY_26_15_0015
16,VO_CHR_MAINSTORY_26_15_0016
17,VO_CHR_MAINSTORY_26_15_0017
18,VO_CHR_MAINSTORY_26_15_0018
19,VO_CHR_MAINSTORY_26_15_0019
20,VO_CHR_MAINSTORY_26_15_0020
21,VO_CHR_MAINSTORY_26_15_0021
22,VO_CHR_MAINSTORY_26_15_0022
23,VO_CHR_MAINSTORY_26_15_0023
24,VO_CHR_MAINSTORY_26_15_0024
