id,CueIndex
1,VO_CHR_INGAMESTORY_00_10_0001
2,VO_CHR_INGAMESTORY_00_10_0002
3,VO_CHR_INGAMESTORY_00_10_0003
4,VO_CHR_INGAMESTORY_00_10_0004
5,VO_CHR_INGAMESTORY_00_10_0005
6,VO_CHR_INGAMESTORY_00_10_0006
7,VO_CHR_INGAMESTORY_00_10_0007
8,VO_CHR_INGAMESTORY_00_10_0008
9,VO_CHR_INGAMESTORY_00_10_0009
10,VO_CHR_INGAMESTORY_00_10_0010
11,VO_CHR_INGAMESTORY_00_10_0011
12,VO_CHR_INGAMESTORY_00_10_0012
13,VO_CHR_INGAMESTORY_00_10_0013
14,VO_CHR_INGAMESTORY_00_10_0014
15,VO_CHR_INGAMESTORY_00_10_0015
16,VO_CHR_INGAMESTORY_00_10_0016
17,VO_CHR_INGAMESTORY_00_10_0017
18,VO_CHR_INGAMESTORY_00_10_0018
19,VO_CHR_INGAMESTORY_00_10_0019
20,VO_CHR_INGAMESTORY_00_10_0020
21,VO_CHR_INGAMESTORY_00_10_0021
22,VO_CHR_INGAMESTORY_00_10_0022
23,VO_CHR_INGAMESTORY_00_10_0023
24,VO_CHR_INGAMESTORY_00_10_0024
25,VO_CHR_INGAMESTORY_00_10_0025
26,VO_CHR_INGAMESTORY_00_10_0026
27,VO_CHR_INGAMESTORY_00_10_0027
28,VO_CHR_INGAMESTORY_00_10_0028
29,VO_CHR_INGAMESTORY_00_10_0029
30,VO_CHR_INGAMESTORY_00_10_0030
31,VO_CHR_INGAMESTORY_00_10_0031
