id,CueIndex
1,VO_CHR_MAINSTORY_08_05_0001
2,VO_CHR_MAINSTORY_08_05_0002
3,VO_CHR_MAINSTORY_08_05_0003
4,VO_CHR_MAINSTORY_08_05_0004
5,VO_CHR_MAINSTORY_08_05_0005
6,VO_CHR_MAINSTORY_08_05_0006
7,VO_CHR_MAINSTORY_08_05_0007
8,VO_CHR_MAINSTORY_08_05_0007a
9,VO_CHR_MAINSTORY_08_05_0007b
10,VO_CHR_MAINSTORY_08_05_0007c
11,VO_CHR_MAINSTORY_08_05_0008
12,VO_CHR_MAINSTORY_08_05_0009
13,VO_CHR_MAINSTORY_08_05_0010
14,VO_CHR_MAINSTORY_08_05_0010a
15,VO_CHR_MAINSTORY_08_05_0010b
16,VO_CHR_MAINSTORY_08_05_0010c
17,VO_CHR_MAINSTORY_08_05_0010d
18,VO_CHR_MAINSTORY_08_05_0010e
19,VO_CHR_MAINSTORY_08_05_0011
20,VO_CHR_MAINSTORY_08_05_0012
21,VO_CHR_MAINSTORY_08_05_0013
22,VO_CHR_MAINSTORY_08_05_0014
23,VO_CHR_MAINSTORY_08_05_0015
24,VO_CHR_MAINSTORY_08_05_0017
25,VO_CHR_MAINSTORY_08_05_0018
26,VO_CHR_MAINSTORY_08_05_0019
27,VO_CHR_MAINSTORY_08_05_0020
28,VO_CHR_MAINSTORY_08_05_0021
29,VO_CHR_MAINSTORY_08_05_0022
30,VO_CHR_MAINSTORY_08_05_0023
31,VO_CHR_MAINSTORY_08_05_0024
32,VO_CHR_MAINSTORY_08_05_0025
33,VO_CHR_MAINSTORY_08_05_0027
34,VO_CHR_MAINSTORY_08_05_0028
35,VO_CHR_MAINSTORY_08_05_0028_07
36,VO_CHR_MAINSTORY_08_05_0028a
37,VO_CHR_MAINSTORY_08_05_0028b
38,VO_CHR_MAINSTORY_08_05_0028c
39,VO_CHR_MAINSTORY_08_05_0028d
40,VO_CHR_MAINSTORY_08_05_0028e
41,VO_CHR_MAINSTORY_08_05_0028f
42,VO_CHR_MAINSTORY_08_05_0029
43,VO_CHR_MAINSTORY_08_05_0030
44,VO_CHR_MAINSTORY_08_05_0031
45,VO_CHR_MAINSTORY_08_05_0032
46,VO_CHR_MAINSTORY_08_05_0033
47,VO_CHR_MAINSTORY_08_05_0034
48,VO_CHR_MAINSTORY_08_05_0035
49,VO_CHR_MAINSTORY_08_05_0036
50,VO_CHR_MAINSTORY_08_05_0037
51,VO_CHR_MAINSTORY_08_05_0038
52,VO_CHR_MAINSTORY_08_05_0039
53,VO_CHR_MAINSTORY_08_05_0040
54,VO_CHR_MAINSTORY_08_05_0041
55,VO_CHR_MAINSTORY_08_05_0042
56,VO_CHR_MAINSTORY_08_05_0043
57,VO_CHR_MAINSTORY_08_05_0044
58,VO_CHR_MAINSTORY_08_05_0045
59,VO_CHR_MAINSTORY_08_05_0046
60,VO_CHR_MAINSTORY_08_05_0047
61,VO_CHR_MAINSTORY_08_05_0048
62,VO_CHR_MAINSTORY_08_05_0049
63,VO_CHR_MAINSTORY_08_05_0050
64,VO_CHR_MAINSTORY_08_05_0051
65,VO_CHR_MAINSTORY_08_05_0052
66,VO_CHR_MAINSTORY_08_05_0053
67,VO_CHR_MAINSTORY_08_05_0054
68,VO_CHR_MAINSTORY_08_05_0055
69,VO_CHR_MAINSTORY_08_05_0056
70,VO_CHR_MAINSTORY_08_05_0057
71,VO_CHR_MAINSTORY_08_05_0058
72,VO_CHR_MAINSTORY_08_05_0059
73,VO_CHR_MAINSTORY_08_05_0060
74,VO_CHR_MAINSTORY_08_05_0061
75,VO_CHR_MAINSTORY_08_05_0062
76,VO_CHR_MAINSTORY_08_05_0063
77,VO_CHR_MAINSTORY_08_05_0064
78,VO_CHR_MAINSTORY_08_05_0065
79,VO_CHR_MAINSTORY_08_05_0066
80,VO_CHR_MAINSTORY_08_05_0067
81,VO_CHR_MAINSTORY_08_05_0068
82,VO_CHR_MAINSTORY_08_05_0070
83,VO_CHR_MAINSTORY_08_05_0071
84,VO_CHR_MAINSTORY_08_05_0072
85,VO_CHR_MAINSTORY_08_05_0073
86,VO_CHR_MAINSTORY_08_05_0074
87,VO_CHR_MAINSTORY_08_05_0075
88,VO_CHR_MAINSTORY_08_05_0076
89,VO_CHR_MAINSTORY_08_05_1001
90,VO_CHR_MAINSTORY_08_05_1002
91,VO_CHR_MAINSTORY_08_05_1003
92,VO_CHR_MAINSTORY_08_05_1004
